Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Avg. Altitude,Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Dry Mass (kg.),Power (watts),Date of Launch,Expected Lifetime,Contractor,Country of Contractor,,Source Used for Orbital Data,Source,Source,Source,Source,Source,Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,845,854.5,864,1.31E-03,98.9,102,"1,420",,,2/6/09,3 yrs.,Lockheed Martin Space Systems,USA,,www.satellitedebris.net 12/12,http://nssdc.gsfc.nasa.gov/spacewarn/spx664.html,http://www.earthtoday.net/news/viewpr.html?pid=27810,http://www.spacemart.com/reports/Advanced_Polar_Operational_Environmental_Satellite_Completes_On_Orbit_Verification_999.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Polar,0,827,827,827,0.00E+00,98.7,101.4,"2,128",,,10/28/11,,Ball Aerospace,USA,,www.satellitedebris.net 12/12,http://npp.gsfc.nasa.gov/spacecraft_inst.html,http://www.earthtimes.org/climate/new-horizon-polar-satellites/1558/,http://www.lib.cas.cz/space.40/2011/061A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,426,433.5,441,1.10E-03,40.49,94.63,1,,,11/19/13,,Naval Post-Graduate School,USA,,WT,http://www.dk3wn.info/sat/afu/sat_nps_scat.shtml,http://amsat-uk.org/satellites/frequencies-of-active-satellites/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,613,622.5,632,1.36E-03,6,97.2,360,,,6/13/12,2 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbital.com/SatellitesSpace/ScienceTechnology/NuSTAR/,http://www.nustar.caltech.edu/about-nustar/science,,http://www.aerospaceguide.net/telescope/nustar.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,624,639,654,2.14E-03,71.97,97.48,6,,,11/20/10,.5 yrs.,NASA/Ames Research Center,USA,,SC - ASCR ,http://www.nasa.gov/mission_pages/smallsats/ooreos/main/,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/062C.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,722,723,724,1.41E-04,98.3,99.2,960,,"1,360",9/23/09,5 yrs.,Indian Space Research Organization (ISRO),India,,www.satellitedebris.net 12/12,http://www.isro.org/satellites/oceansat-2.aspx,,http://nssdc.gsfc.nasa.gov/spacewarn/spx671.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,701,702.5,704,2.12E-04,98.2,98.83,454,,,7/2/14,2 yrs.,Orbital Sciences Corp.,USA,,ZARYA,http://oco.jpl.nasa.gov/,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,569,571,573,2.88E-04,97.6,96.1,250,170,340,2/20/01,2 yrs.,Swedish Space Corporation/Canadian Space Agency/National Technology Agency of Finland/Centre National d'Etudes Spatiales,Sweden/Canada/Finland/France,,www.satellitedebris.net 12/12,http://nssdc.gsfc.nasa.gov/spacewarn/spx568.html,http://www.space-technology.com/projects/odin/,http://www.snsb.se/eng_odin_intro.shtml,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,http://eu.spaceref.com/news/viewpr.html?pid=27609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,385,493,601,1.57E-02,140.94,94.47,300,,,4/9/14,5 yrs.,Israel Aerospace Industries (IAI),Israel,,,http://www.spaceflight101.com/israel-successfully-launches-ofeq-10-reconnaissance-satellite.html,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Retrograde,0,367,565.5,764,2.86E-02,143.4,95.97,300,,,5/28/02,4 yrs.,"Israel Aircraft Industries (IAI), Missiles and Space Group",Israel,,JMSatcat304,http://www.sciencepresse.qc.ca/clafleur/Spacecrafts-2002.html#Ofeq-5,http://nssdc.gsfc.nasa.gov/database/MasterCatalog?sc=2002-025A,http://www.israeli-weapons.com/weapons/space/ofeq/OFEQ.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,340,458,576,1.73E-02,141.76,93.75,300,,,6/10/07,5 yrs.,Israel Aerospace Industries (IAI),Israel,,SC - ASCR,http://www.haaretz.com/hasen/spages/869771.html,http://www.debka.com/headline.php?hid=4296,http://www.lib.cas.cz/knav/space.40/2007/025A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,343,466,589,1.80E-02,141.78,93.91,300,,,6/22/10,5 yrs.,Israel Aerospace Industries (IAI),Israel,,SC - ASCR,http://defense-update.com/newscast/0610/ofeq9_launch_23062010.html,http://www.lib.cas.cz/space.40/2010/031A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,594,695.5,797,1.44E-02,97.8,98.7,3,,,11/21/13,,Instituto Nacional de Tecnica Aerospacial (INTA),Spain,,ZARYA,https://directory.eoportal.org/web/eoportal/satellite-missions/o/optos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,770,773,776,4.20E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,769,773,777,5.60E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,770,773,776,4.20E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,789,791.5,794,3.49E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,www://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,789,791.5,794,3.49E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,787,791.5,796,6.28E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,791,791.5,792,6.98E-05,45,100.7,45,22,160,8/2/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx538.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,,810,816,822,8.35E-04,45,101.21,45,22,160,9/23/98,5 yrs.,Orbital Sciences Corp.,USA,,JMSatcat803,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx539.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791,794,4.19E-04,45,100.7,45,22,160,9/23/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx539.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,790,791,792,1.40E-04,45,100.7,45,22,160,9/23/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx539.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,792,796,5.59E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx554.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,786,791,796,6.98E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,787,791.5,796,6.28E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx554.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx554.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,788,791.5,795,4.89E-04,45,100.7,45,22,160,12/4/99,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx554.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,768,803,838,4.88E-03,108,100.9,45,22,160,2/10/98,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx532.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,772,773,774,1.40E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,772,773,774,1.40E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,771,772.5,774,2.10E-04,45,100.3,45,22,160,12/23/97,5 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbcomm.com,http://nssdc.gsfc.nasa.gov/spacewarn/spx530.html,http://perso.wanadoo.fr/eurospace/espdatabase/S1119.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
